"age (kyr BP)","mat","pann","ai"
219.888888888889,10.1381381381381,1252.45245245245,1.07037037037037
219.933333333333,10.5675675675676,1261.66166166166,1.05555555555556
219.977777777778,9.74174174174174,1155.75575575576,1.02592592592593
220.022222222222,9.93993993993994,1229.42942942943,1.05555555555556
220.066666666667,10.039039039039,1234.03403403403,1.0537037037037
220.111111111111,9.87387387387387,1174.17417417417,1.03888888888889
220.155555555556,9.84084084084084,1183.38338338338,1.04074074074074
220.2,10.0720720720721,1201.8018018018,1.04814814814815
220.244444444444,10.2702702702703,1183.38338338338,1.0462962962963
220.288888888889,9.97297297297297,1201.8018018018,1.05740740740741
220.333333333333,10.2702702702703,1243.24324324324,1.06481481481481
220.377777777778,9.80780780780781,1164.96496496497,1.03518518518519
220.422222222222,10.5345345345345,1206.40640640641,1.04444444444444
220.466666666667,10.5675675675676,1266.26626626627,1.06296296296296
220.511111111111,10.1381381381381,1197.1971971972,1.04259259259259
220.555555555556,9.90690690690691,1169.56956956957,1.02962962962963
220.6,9.84084084084084,1183.38338338338,1.03888888888889
220.644444444444,10.5345345345345,1123.52352352352,1.02592592592593
220.688888888889,9.90690690690691,1174.17417417417,1.03703703703704
220.733333333333,9.93993993993994,1151.15115115115,1.03333333333333
220.777777777778,10.1051051051051,1146.54654654655,1.02222222222222
220.822222222222,10.2702702702703,1215.61561561562,1.01481481481482
220.866666666667,10.1381381381381,1192.59259259259,1.03518518518519
220.911111111111,10.1051051051051,1128.12812812813,1.03148148148148
220.955555555556,10.3693693693694,1187.98798798799,1.03888888888889
221,9.90690690690691,1132.73273273273,1.02037037037037
221.044444444444,10.1381381381381,1164.96496496497,1.03518518518519
221.088888888889,9.80780780780781,1155.75575575576,1.02037037037037
221.133333333333,9.47747747747748,1114.31431431431,1.02407407407407
221.177777777778,9.90690690690691,1155.75575575576,1.02592592592593
