upper_age,lower_age,depth (cm),LOI 375,EM1,EM2,EM3,EM4
49356.80751,49403.75587,663,0.091,0.249,0.453,0.206,0.000
49403.75587,49450.70423,664,0.095,0.200,0.528,0.000,0.177
49450.70423,49497.65258,665,0.096,0.218,0.513,0.000,0.172
49497.65258,49544.60094,666,0.095,0.223,0.550,0.133,0.000
49544.60094,49591.5493,667,0.076,0.376,0.353,0.195,0.000
49591.5493,49638.49765,668,0.055,0.324,0.382,0.239,0.000
49638.49765,49685.44601,669,0.048,0.352,0.371,0.229,0.000
49685.44601,49732.39437,670,0.057,0.254,0.413,0.276,0.000
49732.39437,49779.34272,671,0.077,0.137,0.413,0.372,0.000
49779.34272,49826.29108,672,0.077,0.151,0.327,0.445,0.000
49826.29108,49873.23944,673,0.093,0.000,0.365,0.282,0.260
49873.23944,49920.18779,674,0.091,0.000,0.431,0.212,0.265
49920.18779,49967.13615,675,0.092,0.000,0.415,0.202,0.291
49967.13615,50014.08451,676,0.088,0.000,0.390,0.260,0.262
50014.08451,50061.03286,677,0.091,0.032,0.277,0.475,0.125
50061.03286,50953.05164,678,0.095,0.000,0.443,0.202,0.260
50953.05164,51000,697,0.140,0.000,0.349,0.102,0.409
51000,51046.94836,698,0.136,0.038,0.375,0.118,0.333
51046.94836,51093.89671,699,0.140,0.133,0.196,0.222,0.310
51093.89671,51140.84507,700,0.106,0.081,0.343,0.184,0.286
51140.84507,51187.79343,701,0.101,0.071,0.366,0.246,0.217
51187.79343,51234.74178,702,0.123,0.073,0.394,0.200,0.210
51234.74178,51281.69014,703,0.117,0.092,0.413,0.201,0.177
51281.69014,51328.6385,704,0.109,0.065,0.406,0.326,0.094
51328.6385,51375.58685,705,0.100,0.000,0.393,0.411,0.095
51375.58685,51422.53521,706,0.094,0.018,0.348,0.435,0.106
51422.53521,51469.48357,707,0.087,0.020,0.454,0.348,0.091
51469.48357,51516.43192,708,0.075,0.071,0.519,0.189,0.146
51516.43192,51563.38028,709,0.093,0.158,0.437,0.151,0.161
51563.38028,51610.32864,710,0.109,0.261,0.306,0.140,0.184
51610.32864,51657.277,711,0.109,0.203,0.363,0.073,0.252
51657.277,51704.22535,712,0.109,0.002,0.503,0.098,0.289
51704.22535,51751.17371,713,0.107,0.219,0.339,0.143,0.193
51751.17371,51798.12207,714,0.059,0.123,0.435,0.139,0.244
51798.12207,51845.07042,715,0.055,0.105,0.460,0.162,0.218
51845.07042,51892.01878,716,0.058,0.087,0.519,0.081,0.256
51892.01878,51938.96714,717,0.067,0.068,0.573,0.000,0.292
51938.96714,51985.91549,718,0.063,0.071,0.578,0.006,0.282
51985.91549,52032.86385,719,0.065,0.073,0.578,0.013,0.271
52032.86385,52079.81221,720,0.068,0.075,0.578,0.019,0.260
52079.81221,52126.76056,721,0.059,0.078,0.586,0.026,0.252
52126.76056,52173.70892,722,0.058,0.080,0.588,0.032,0.242
52173.70892,52220.65728,723,0.058,0.083,0.590,0.038,0.231
52220.65728,52267.60563,724,0.057,0.325,0.357,0.129,0.133
52267.60563,52314.55399,725,0.057,0.261,0.394,0.102,0.186
52314.55399,52361.50235,726,0.055,0.211,0.452,0.076,0.207
52361.50235,52408.4507,727,0.062,0.159,0.505,0.049,0.225
52408.4507,52455.39906,728,0.082,0.106,0.549,0.022,0.240
52455.39906,52502.34742,729,0.086,0.059,0.518,0.000,0.337
52502.34742,52549.29577,730,0.108,0.152,0.470,0.105,0.164
52549.29577,52596.24413,731,0.114,0.244,0.433,0.209,0.000
52596.24413,52643.19249,732,0.088,0.154,0.506,0.000,0.252
52643.19249,52690.14085,733,0.069,0.225,0.596,0.000,0.110
52690.14085,52737.0892,734,0.080,0.111,0.504,0.190,0.115
52737.0892,52784.03756,735,0.080,0.000,0.420,0.380,0.120
52784.03756,52830.98592,736,0.080,0.178,0.388,0.354,0.000
52830.98592,52877.93427,737,0.076,0.000,0.429,0.363,0.133
52877.93427,52924.88263,738,0.073,0.000,0.367,0.443,0.117
52924.88263,52971.83099,739,0.112,0.014,0.563,0.070,0.241
52971.83099,53018.77934,740,0.117,0.000,0.448,0.260,0.175
53018.77934,53065.7277,741,0.117,0.000,0.518,0.129,0.236
53065.7277,53112.67606,742,0.115,0.000,0.578,0.054,0.253
53112.67606,53159.62441,743,0.117,0.000,0.541,0.092,0.251
53159.62441,53206.57277,744,0.117,0.000,0.555,0.085,0.243
53206.57277,53253.52113,745,0.118,0.000,0.515,0.130,0.237
53253.52113,53300.46948,746,0.119,0.000,0.601,0.000,0.280
53300.46948,53347.41784,747,0.111,0.000,0.625,0.000,0.264
53347.41784,53394.3662,748,0.117,0.013,0.612,0.059,0.199
53394.3662,53441.31455,749,0.118,0.000,0.674,0.000,0.208
53441.31455,53488.26291,750,0.119,0.000,0.672,0.000,0.210
53488.26291,53535.21127,751,0.116,0.000,0.673,0.000,0.211
53535.21127,53582.15962,752,0.108,0.009,0.664,0.000,0.218
53582.15962,53629.10798,753,0.115,0.005,0.668,0.000,0.213
53629.10798,53676.05634,754,0.115,0.000,0.670,0.000,0.216
53676.05634,53723.00469,755,0.111,0.000,0.673,0.000,0.216
53723.00469,53769.95305,756,0.106,0.026,0.635,0.000,0.232
53769.95305,53816.90141,757,0.104,0.019,0.662,0.000,0.215
53816.90141,53863.84977,758,0.102,0.039,0.604,0.000,0.256
53863.84977,53910.79812,759,0.113,0.000,0.541,0.086,0.261
53910.79812,53957.74648,760,0.119,0.000,0.512,0.105,0.264
53957.74648,54004.69484,761,0.123,0.001,0.508,0.105,0.263
54004.69484,54051.64319,762,0.124,0.027,0.505,0.095,0.249
54051.64319,54098.59155,763,0.124,0.058,0.516,0.088,0.214
54098.59155,54145.53991,764,0.132,0.088,0.523,0.080,0.177
54145.53991,54192.48826,765,0.136,0.118,0.532,0.073,0.141
54192.48826,54239.43662,766,0.132,0.127,0.506,0.091,0.143
54239.43662,54286.38498,767,0.121,0.179,0.486,0.119,0.096
54286.38498,54333.33333,768,0.101,0.364,0.323,0.178,0.035
54333.33333,54380.28169,769,0.097,0.313,0.398,0.119,0.072
54380.28169,54427.23005,770,0.097,0.375,0.379,0.081,0.069
54427.23005,54474.1784,771,0.080,0.468,0.184,0.268,0.000
54474.1784,54521.12676,772,0.118,0.277,0.444,0.043,0.118
54521.12676,54568.07512,773,0.153,0.358,0.369,0.001,0.120
54568.07512,54615.02347,774,0.157,0.046,0.577,0.000,0.220
54615.02347,54661.97183,775,0.174,0.125,0.500,0.000,0.201
54661.97183,54708.92019,776,0.176,0.000,0.531,0.131,0.162
54708.92019,54755.86854,777,0.165,0.000,0.569,0.000,0.266
54755.86854,54802.8169,778,0.163,0.000,0.548,0.048,0.240
54802.8169,54849.76526,779,0.159,0.000,0.518,0.066,0.257
54849.76526,54896.71362,780,0.160,0.000,0.454,0.108,0.279
54896.71362,54943.66197,781,0.163,0.000,0.461,0.092,0.284
54943.66197,54990.61033,782,0.163,0.000,0.461,0.084,0.292
54990.61033,55037.55869,783,0.154,0.000,0.399,0.148,0.299
55037.55869,55084.50704,784,0.161,0.000,0.369,0.183,0.287
55084.50704,55131.4554,785,0.173,0.000,0.319,0.237,0.272
55131.4554,55178.40376,786,0.176,0.000,0.346,0.194,0.285
55178.40376,55225.35211,787,0.179,0.000,0.356,0.190,0.274
55225.35211,55272.30047,788,0.192,0.000,0.407,0.127,0.273
55272.30047,55319.24883,789,0.190,0.000,0.433,0.124,0.253
55319.24883,55366.19718,790,0.195,0.000,0.494,0.048,0.264
55366.19718,55413.14554,791,0.201,0.004,0.486,0.035,0.274
55413.14554,55460.0939,792,0.217,0.000,0.500,0.037,0.245
55460.0939,55507.04225,793,0.213,0.000,0.540,0.000,0.247
55507.04225,55553.99061,794,0.201,0.000,0.474,0.072,0.253
55553.99061,55600.93897,795,0.189,0.000,0.477,0.068,0.266
55600.93897,55647.88732,796,0.191,0.027,0.387,0.395,0.000
55647.88732,55694.83568,797,0.186,0.018,0.407,0.390,0.000
55694.83568,55741.78404,798,0.149,0.000,0.330,0.521,0.000
55741.78404,56492.95775,799,0.117,0.000,0.286,0.597,0.000
56492.95775,56539.9061,815,0.016,0.228,0.555,0.000,0.201
56539.9061,56586.85446,816,0.014,0.440,0.277,0.269,0.000
56586.85446,56633.80282,817,0.014,0.163,0.603,0.000,0.220
56633.80282,56680.75117,818,0.015,0.016,0.570,0.399,0.000
56680.75117,56727.69953,819,0.017,0.000,0.302,0.682,0.000
56727.69953,56774.64789,820,0.015,0.000,0.523,0.233,0.229
56774.64789,56821.59624,821,0.014,0.000,0.498,0.269,0.219
56821.59624,56868.5446,822,0.015,0.011,0.473,0.302,0.200
56868.5446,56915.49296,823,0.011,0.022,0.450,0.335,0.182
56915.49296,56962.44131,824,0.012,0.033,0.424,0.367,0.163
56962.44131,57009.38967,825,0.021,0.044,0.396,0.396,0.143
57009.38967,57056.33803,826,0.018,0.000,0.079,0.903,0.000
57056.33803,57103.28638,827,0.021,0.000,0.086,0.894,0.000
57103.28638,57150.23474,828,0.019,0.000,0.119,0.692,0.169
57150.23474,57197.1831,829,0.017,0.000,0.161,0.597,0.225
57197.1831,57244.13146,830,0.016,0.000,0.203,0.500,0.281
57244.13146,57291.07981,831,0.017,0.000,0.245,0.402,0.336
57291.07981,57338.02817,832,0.017,0.000,0.210,0.454,0.320
57338.02817,57384.97653,833,0.017,0.000,0.207,0.467,0.309
57384.97653,57431.92488,834,0.016,0.000,0.219,0.450,0.315
57431.92488,57478.87324,835,0.016,0.000,0.212,0.476,0.296
57478.87324,57525.8216,836,0.014,0.000,0.166,0.604,0.215
57525.8216,57572.76995,837,0.014,0.000,0.175,0.570,0.242
57572.76995,57619.71831,838,0.015,0.000,0.158,0.629,0.199
57619.71831,57666.66667,839,0.015,0.000,0.199,0.573,0.213
57666.66667,57713.61502,840,0.014,0.000,0.241,0.517,0.228
57713.61502,57760.56338,841,0.015,0.000,0.229,0.565,0.192
57760.56338,57807.51174,842,0.013,0.000,0.182,0.612,0.193
57807.51174,57854.46009,843,0.017,0.000,0.224,0.503,0.256
57854.46009,57901.40845,844,0.018,0.000,0.204,0.565,0.213
57901.40845,57948.35681,845,0.020,0.000,0.051,0.816,0.113
57948.35681,57995.30516,846,0.019,0.000,0.258,0.526,0.197
57995.30516,58042.25352,847,0.018,0.000,0.245,0.546,0.191
58042.25352,58089.20188,848,0.017,0.000,0.202,0.602,0.179
58089.20188,58136.15023,849,0.018,0.000,0.227,0.609,0.146
58136.15023,58183.09859,850,0.020,0.000,0.209,0.589,0.182
58183.09859,58230.04695,851,0.015,0.000,0.379,0.424,0.181
58230.04695,58276.99531,852,0.016,0.000,0.341,0.385,0.259
58276.99531,58323.94366,853,0.019,0.000,0.420,0.356,0.205
58323.94366,58370.89202,854,0.017,0.000,0.365,0.417,0.202
58370.89202,58417.84038,855,0.016,0.000,0.593,0.218,0.173
58417.84038,58464.78873,856,0.014,0.000,0.655,0.090,0.241
58464.78873,58511.73709,857,0.015,0.066,0.709,0.000,0.210
58511.73709,58558.68545,858,0.017,0.053,0.690,0.028,0.212
58558.68545,58605.6338,859,0.015,0.209,0.506,0.270,0.000
58605.6338,58652.58216,860,0.015,0.223,0.523,0.240,0.000
58652.58216,58699.53052,861,0.011,0.166,0.520,0.112,0.191
58699.53052,58746.47887,862,0.013,0.137,0.575,0.070,0.205
58746.47887,58793.42723,863,0.017,0.049,0.690,0.009,0.236
58793.42723,58840.37559,864,0.015,0.241,0.525,0.041,0.178
58840.37559,58887.32394,865,0.016,0.155,0.584,0.047,0.198
58887.32394,58934.2723,866,0.014,0.000,0.722,0.022,0.242
58934.2723,58981.22066,867,0.018,0.011,0.726,0.000,0.246
58981.22066,59028.16901,868,0.018,0.152,0.582,0.054,0.194
59028.16901,59075.11737,869,0.021,0.304,0.435,0.240,0.000
59075.11737,59122.06573,870,0.019,0.141,0.628,0.006,0.206
59122.06573,59169.01408,871,0.023,0.399,0.325,0.252,0.000
59169.01408,59215.96244,872,0.049,0.358,0.322,0.174,0.098
59215.96244,59262.9108,873,0.079,0.283,0.424,0.091,0.123
59262.9108,59309.85915,874,0.041,0.305,0.461,0.050,0.143
59309.85915,59356.80751,875,0.031,0.368,0.365,0.122,0.113
59356.80751,59403.75587,876,0.028,0.220,0.532,0.061,0.160
59403.75587,59450.70423,877,0.043,0.259,0.453,0.244,0.000
59450.70423,59497.65258,878,0.027,0.334,0.391,0.248,0.000
59497.65258,59544.60094,879,0.011,0.175,0.619,0.000,0.196
59544.60094,59591.5493,880,0.016,0.063,0.719,0.000,0.202
59591.5493,59638.49765,881,0.013,0.011,0.690,0.108,0.178
59638.49765,59685.44601,882,0.015,0.118,0.665,0.000,0.201
59685.44601,59732.39437,883,0.015,0.267,0.551,0.000,0.167
59732.39437,59779.34272,884,0.016,0.315,0.468,0.058,0.144
59779.34272,59826.29108,885,0.015,0.236,0.627,0.000,0.122
59826.29108,59873.23944,886,0.015,0.188,0.613,0.000,0.184
59873.23944,59920.18779,887,0.014,0.350,0.414,0.221,0.000
59920.18779,59967.13615,888,0.014,0.198,0.602,0.000,0.186
59967.13615,60014.08451,889,0.014,0.306,0.510,0.013,0.157
60014.08451,60061.03286,890,0.013,0.422,0.371,0.194,0.000
60061.03286,60107.98122,891,0.012,0.292,0.504,0.193,0.000
60107.98122,60154.92958,892,0.013,0.620,0.145,0.222,0.000
60154.92958,60201.87793,893,0.011,0.578,0.189,0.223,0.000
60201.87793,60248.82629,894,0.012,0.615,0.055,0.318,0.000
60248.82629,60295.77465,895,0.015,0.636,0.046,0.304,0.000
60295.77465,60342.723,896,0.015,0.657,0.037,0.291,0.000
60342.723,60389.67136,897,0.014,0.681,0.028,0.278,0.000
60389.67136,60906.10329,898,0.015,0.702,0.018,0.264,0.000
60906.10329,62369.86301,909,0.012,0.715,0.014,0.258,0.000
62369.86301,62415.52511,941,0.009,0.729,0.009,0.253,0.000
62415.52511,62461.18721,942,0.008,0.752,0.000,0.240,0.000
62461.18721,62506.84932,943,0.006,0.656,0.099,0.239,0.000
62506.84932,62552.51142,944,0.005,0.559,0.198,0.238,0.000
62552.51142,62598.17352,945,0.004,0.462,0.298,0.237,0.000
62598.17352,62643.83562,946,0.029,0.355,0.387,0.229,0.000
62643.83562,62689.49772,947,0.035,0.068,0.684,0.000,0.213
62689.49772,62735.15982,948,0.039,0.000,0.738,0.000,0.223
62735.15982,62780.82192,949,0.037,0.000,0.743,0.000,0.219
62780.82192,62826.48402,950,0.031,0.000,0.715,0.008,0.245
62826.48402,62872.14612,951,0.043,0.000,0.638,0.102,0.217
62872.14612,62917.80822,952,0.057,0.000,0.549,0.224,0.171
62917.80822,62963.47032,953,0.063,0.000,0.413,0.524,0.000
62963.47032,63009.13242,954,0.064,0.000,0.710,0.000,0.226
63009.13242,63054.79452,955,0.078,0.065,0.592,0.265,0.000
63054.79452,63100.45662,956,0.018,0.130,0.572,0.280,0.000
63100.45662,63146.11872,957,0.020,0.190,0.512,0.277,0.000
63146.11872,63191.78082,958,0.010,0.254,0.459,0.278,0.000
63191.78082,63237.44292,959,0.008,0.315,0.400,0.276,0.000
63237.44292,63283.10502,960,0.014,0.374,0.339,0.272,0.000
63283.10502,63328.76712,961,0.031,0.428,0.276,0.266,0.000
63328.76712,63374.42922,962,0.044,0.349,0.416,0.190,0.000
63374.42922,63420.09132,963,0.043,0.023,0.611,0.323,0.000
63420.09132,63465.75342,964,0.050,0.075,0.564,0.310,0.000
63465.75342,63511.41553,965,0.027,0.000,0.703,0.030,0.239
63511.41553,63557.07763,966,0.036,0.000,0.474,0.371,0.119
63557.07763,63602.73973,967,0.038,0.000,0.251,0.711,0.000
63602.73973,63648.40183,968,0.035,0.000,0.216,0.749,0.000
63648.40183,63694.06393,969,0.034,0.000,0.242,0.724,0.000
63694.06393,63739.72603,970,0.033,0.000,0.315,0.372,0.280
63739.72603,63785.38813,971,0.030,0.067,0.490,0.189,0.225
63785.38813,63831.05023,972,0.030,0.000,0.502,0.273,0.195
63831.05023,63876.71233,973,0.030,0.000,0.325,0.645,0.000
63876.71233,63922.37443,974,0.031,0.000,0.339,0.479,0.151
63922.37443,63968.03653,975,0.030,0.000,0.244,0.623,0.104
63968.03653,64013.69863,976,0.031,0.000,0.231,0.684,0.053
64013.69863,64059.36073,977,0.033,0.000,0.227,0.740,0.000
64059.36073,64105.02283,978,0.034,0.000,0.270,0.697,0.000
64105.02283,64150.68493,979,0.032,0.000,0.268,0.700,0.000
64150.68493,64196.34703,980,0.034,0.000,0.300,0.666,0.000
64196.34703,64242.00913,981,0.035,0.000,0.262,0.703,0.000
64242.00913,64287.67123,982,0.037,0.000,0.299,0.478,0.186
64287.67123,64333.33333,983,0.037,0.000,0.267,0.696,0.000
64333.33333,64378.99543,984,0.038,0.000,0.349,0.375,0.237
64378.99543,64424.65753,985,0.040,0.000,0.179,0.519,0.261
64424.65753,64470.31963,986,0.039,0.000,0.319,0.359,0.283
64470.31963,64515.98174,987,0.040,0.000,0.320,0.357,0.283
64515.98174,64561.64384,988,0.041,0.000,0.293,0.389,0.276
64561.64384,64607.30594,989,0.042,0.000,0.299,0.403,0.256
64607.30594,64652.96804,990,0.042,0.000,0.258,0.448,0.253
64652.96804,64698.63014,991,0.039,0.000,0.210,0.751,0.000
64698.63014,64744.29224,992,0.038,0.000,0.248,0.714,0.000
64744.29224,64789.95434,993,0.039,0.000,0.349,0.368,0.244
64789.95434,64835.61644,994,0.041,0.000,0.279,0.680,0.000
64835.61644,64881.27854,995,0.044,0.000,0.327,0.435,0.194
64881.27854,64926.94064,996,0.042,0.000,0.382,0.381,0.195
64926.94064,64972.60274,997,0.041,0.000,0.372,0.392,0.196
64972.60274,65018.26484,998,0.040,0.000,0.276,0.685,0.000
65018.26484,65063.92694,999,0.038,0.000,0.371,0.370,0.222
65063.92694,65109.58904,1000,0.037,0.000,0.371,0.357,0.235
65109.58904,65155.25114,1001,0.035,0.000,0.383,0.357,0.225
65155.25114,65200.91324,1002,0.032,0.000,0.416,0.343,0.209
65200.91324,65246.57534,1003,0.033,0.000,0.443,0.300,0.224
65246.57534,65292.23744,1004,0.026,0.000,0.573,0.174,0.228
65292.23744,65337.89954,1005,0.024,0.000,0.649,0.081,0.247
65337.89954,65383.56164,1006,0.025,0.000,0.650,0.074,0.251
65383.56164,65429.22374,1007,0.026,0.000,0.688,0.021,0.265
65429.22374,65474.88584,1008,0.032,0.000,0.708,0.000,0.260
65474.88584,65520.54795,1009,0.028,0.000,0.646,0.090,0.236
65520.54795,65566.21005,1010,0.028,0.000,0.709,0.021,0.241
65566.21005,65611.87215,1011,0.029,0.000,0.729,0.000,0.242
65611.87215,65657.53425,1012,0.029,0.000,0.709,0.000,0.263
65657.53425,65703.19635,1013,0.030,0.000,0.680,0.021,0.270
65703.19635,65748.85845,1014,0.029,0.000,0.754,0.000,0.217
65748.85845,65794.52055,1015,0.026,0.000,0.496,0.254,0.224
65794.52055,65840.18265,1016,0.029,0.000,0.200,0.512,0.260
65840.18265,65885.84475,1017,0.029,0.000,0.244,0.562,0.165
65885.84475,65931.50685,1018,0.030,0.000,0.206,0.590,0.174
65931.50685,65977.16895,1019,0.029,0.000,0.214,0.591,0.166
65977.16895,66022.83105,1020,0.027,0.000,0.364,0.424,0.186
66022.83105,66068.49315,1021,0.026,0.000,0.375,0.599,0.000
66068.49315,66114.15525,1022,0.024,0.000,0.392,0.410,0.174
66114.15525,66159.81735,1023,0.029,0.000,0.528,0.265,0.178
66159.81735,66205.47945,1024,0.032,0.000,0.560,0.254,0.154
66205.47945,66251.14155,1025,0.031,0.000,0.604,0.192,0.174
66251.14155,66296.80365,1026,0.034,0.000,0.672,0.114,0.180
66296.80365,66342.46575,1027,0.028,0.000,0.706,0.078,0.187
66342.46575,66388.12785,1028,0.027,0.000,0.706,0.072,0.194
66388.12785,66433.78995,1029,0.026,0.000,0.569,0.226,0.179
66433.78995,66479.45205,1030,0.023,0.000,0.673,0.123,0.180
66479.45205,66525.11416,1031,0.026,0.000,0.697,0.093,0.183
66525.11416,66570.77626,1032,0.025,0.000,0.754,0.007,0.213
66570.77626,66616.43836,1033,0.025,0.024,0.718,0.233,0.000
66616.43836,66662.10046,1034,0.024,0.077,0.717,0.000,0.183
66662.10046,66707.76256,1035,0.026,0.000,0.768,0.000,0.205
66707.76256,66753.42466,1036,0.031,0.012,0.724,0.234,0.000
66753.42466,66799.08676,1037,0.032,0.000,0.704,0.056,0.208
66799.08676,66844.74886,1038,0.034,0.000,0.542,0.252,0.173
66844.74886,66890.41096,1039,0.030,0.046,0.539,0.201,0.184
66890.41096,66936.07306,1040,0.026,0.093,0.536,0.150,0.195
66936.07306,66981.73516,1041,0.022,0.140,0.533,0.099,0.206
66981.73516,67027.39726,1042,0.019,0.187,0.530,0.047,0.217
67027.39726,67073.05936,1043,0.020,0.018,0.542,0.211,0.210
67073.05936,67118.72146,1044,0.021,0.000,0.586,0.181,0.212
67118.72146,67164.38356,1045,0.016,0.033,0.690,0.016,0.244
67164.38356,67210.04566,1046,0.016,0.094,0.526,0.159,0.206
67210.04566,67255.70776,1047,0.018,0.056,0.400,0.327,0.200
67255.70776,67301.36986,1048,0.021,0.000,0.409,0.349,0.222
67301.36986,67347.03196,1049,0.025,0.000,0.488,0.262,0.225
67347.03196,67392.69406,1050,0.030,0.000,0.515,0.234,0.221
67392.69406,67438.35616,1051,0.020,0.000,0.422,0.341,0.218
67438.35616,67484.01826,1052,0.018,0.000,0.488,0.252,0.242
67484.01826,67529.68037,1053,0.016,0.000,0.569,0.148,0.267
67529.68037,67575.34247,1054,0.019,0.000,0.552,0.163,0.266
67575.34247,67621.00457,1055,0.021,0.000,0.615,0.107,0.258
67621.00457,67666.66667,1056,0.018,0.113,0.645,0.000,0.223
67666.66667,67712.32877,1057,0.027,0.168,0.580,0.000,0.225
67712.32877,67757.99087,1058,0.030,0.000,0.660,0.067,0.242
67757.99087,67803.65297,1059,0.029,0.017,0.527,0.427,0.000
67803.65297,67849.31507,1060,0.024,0.000,0.652,0.086,0.238
67849.31507,67894.97717,1061,0.024,0.000,0.733,0.019,0.225
67894.97717,67940.63927,1062,0.023,0.000,0.671,0.105,0.201
67940.63927,67986.30137,1063,0.024,0.000,0.742,0.000,0.234
67986.30137,68031.96347,1064,0.026,0.000,0.740,0.000,0.234
68031.96347,68077.62557,1065,0.029,0.000,0.742,0.000,0.228
68077.62557,68123.28767,1066,0.029,0.000,0.677,0.090,0.204
68123.28767,68168.94977,1067,0.028,0.000,0.615,0.167,0.190
68168.94977,68214.61187,1068,0.025,0.000,0.706,0.062,0.207
68214.61187,68260.27397,1069,0.022,0.000,0.711,0.058,0.209
68260.27397,68305.93607,1070,0.027,0.000,0.676,0.104,0.194
68305.93607,68351.59817,1071,0.025,0.000,0.681,0.294,0.000
68351.59817,68397.26027,1072,0.024,0.000,0.684,0.292,0.000
68397.26027,68442.92237,1073,0.024,0.000,0.702,0.081,0.193
68442.92237,68488.58447,1074,0.033,0.000,0.642,0.146,0.178
68488.58447,68534.24658,1075,0.040,0.000,0.591,0.369,0.000
68534.24658,68579.90868,1076,0.041,0.000,0.609,0.180,0.169
68579.90868,68625.57078,1077,0.053,0.000,0.556,0.231,0.160
68625.57078,68671.23288,1078,0.062,0.000,0.459,0.478,0.000
68671.23288,68716.89498,1079,0.052,0.000,0.360,0.588,0.000
68716.89498,68762.55708,1080,0.048,0.000,0.564,0.388,0.000
68762.55708,68808.21918,1081,0.043,0.000,0.673,0.088,0.196
68808.21918,68853.88128,1082,0.043,0.000,0.683,0.057,0.217
68853.88128,68899.54338,1083,0.039,0.000,0.610,0.164,0.187
68899.54338,68945.20548,1084,0.040,0.000,0.622,0.153,0.185
68945.20548,68990.86758,1085,0.038,0.000,0.629,0.143,0.190
68990.86758,69036.52968,1086,0.040,0.000,0.525,0.256,0.179
69036.52968,69082.19178,1087,0.040,0.000,0.456,0.379,0.125
69082.19178,69127.85388,1088,0.040,0.000,0.532,0.284,0.145
69127.85388,69173.51598,1089,0.039,0.000,0.552,0.243,0.167
69173.51598,69219.17808,1090,0.044,0.000,0.390,0.435,0.131
69219.17808,69264.84018,1091,0.046,0.000,0.546,0.231,0.177
69264.84018,69310.50228,1092,0.037,0.000,0.623,0.151,0.189
