"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-174326.218844221,-2.50001803090103e-05,6.24241092325276e-05,-1.88380539347103e-05,6.91346956686826e-05,-2.21224946990913e-05,6.59654652653785e-05
-173098.600753769,-2.58388963889309e-05,5.89494215220122e-05,-1.95915638656156e-05,6.54681647884083e-05,-2.28227940771461e-05,6.24255141313584e-05
-171870.982663317,-2.56268519381443e-05,5.33421304289995e-05,-1.99506901020882e-05,5.95869424391564e-05,-2.28172479438404e-05,5.6577627743834e-05
-170643.364572864,-2.50005141109625e-05,4.61975568506563e-05,-1.9112648325705e-05,5.29103229965609e-05,-2.19694369326303e-05,4.96752398128807e-05
-169415.746482412,-2.3957347614692e-05,3.96282620330289e-05,-1.7648892145567e-05,4.62412275173614e-05,-2.05814850665373e-05,4.31279816402236e-05
-168188.12839196,-2.1929864736601e-05,3.4667856132124e-05,-1.5450855443935e-05,4.17050941805917e-05,-1.85445743085729e-05,3.81706245115122e-05
-166960.510301508,-1.96349010879449e-05,3.31666154435529e-05,-1.27193176104971e-05,3.99903087190718e-05,-1.61292785131082e-05,3.66093814571344e-05
-165732.892211055,-1.71774788849943e-05,3.54601423476336e-05,-1.00248705864182e-05,4.22644179984441e-05,-1.32235512803613e-05,3.8829384648649e-05
-164505.274120603,-1.41859987216809e-05,4.0163063431919e-05,-6.61350919233281e-06,4.69139131091036e-05,-1.00823102917406e-05,4.35270239928013e-05
-163277.656030151,-1.09149009738796e-05,4.56669457154097e-05,-3.05758422098099e-06,5.25811882454493e-05,-6.76846832246682e-06,4.91464618156164e-05
-162050.037939698,-7.34988583553673e-06,5.14644058050407e-05,3.7208643078694e-07,5.82828288288471e-05,-3.35473767993428e-06,5.46718454711868e-05
-160822.419849246,-4.00463102123716e-06,5.62768704777784e-05,3.65795197649868e-06,6.31797333658017e-05,2.62707926400473e-09,5.93967428467312e-05
-159594.801758794,-7.25025762698333e-07,5.94018024286746e-05,6.76467311796893e-06,6.62156390797508e-05,3.16947017890238e-06,6.27233168633998e-05
-158367.183668342,2.34755645302694e-06,6.06774939148595e-05,9.13681953644552e-06,6.73099100274826e-05,6.01053815145007e-06,6.38646682814393e-05
-157139.565577889,4.78549496335523e-06,5.9998029117949e-05,1.11894228388729e-05,6.6636428214151e-05,8.17067844617449e-06,6.32110996826212e-05
-155911.947487437,6.41596703759233e-06,5.69560721935142e-05,1.23786901680489e-05,6.38608068509571e-05,9.7433527954105e-06,6.04439528807078e-05
-154684.329396985,7.0100508613169e-06,5.21663524083281e-05,1.34076184621357e-05,5.92613631530101e-05,1.08023280792624e-05,5.56253002628643e-05
-153456.711306533,7.38002572252723e-06,4.60682982443398e-05,1.37285317413576e-05,5.27476559861137e-05,1.10600613332142e-05,4.93748610761394e-05
-152229.09321608,6.49506883956819e-06,3.83905194546456e-05,1.36937555198641e-05,4.50500531090505e-05,1.06522679788828e-05,4.16527099291146e-05
-151001.475125628,5.44515394319514e-06,3.00665052260384e-05,1.26341439541054e-05,3.70888910302803e-05,9.44799913351243e-06,3.35722564992051e-05
-149773.857035176,3.96036312066124e-06,2.24750413225641e-05,1.09197877572225e-05,2.98180651450144e-05,7.69209374159215e-06,2.64467852513962e-05
-148546.238944724,1.85605651838249e-06,1.88385264930328e-05,8.78443283792841e-06,2.5961338354339e-05,5.28839950758278e-06,2.27910791401131e-05
-147318.620854271,-1.26492827045361e-06,2.14541163510246e-05,5.74629583181984e-06,2.8347032029873e-05,2.2823075273046e-06,2.50797777493009e-05
-146091.002763819,-4.77240871701328e-06,2.96280959787768e-05,2.42394505540724e-06,3.61772252911594e-05,-1.03443902525603e-06,3.27343377140762e-05
-144863.384673367,-8.37785005254533e-06,3.94743949773355e-05,-1.19212090380951e-06,4.64777333685532e-05,-4.68237980903884e-06,4.29941703155192e-05
-143635.766582915,-1.20384598698394e-05,5.11288424320751e-05,-4.79421007757195e-06,5.76270652008466e-05,-8.41214262453341e-06,5.43052152194274e-05
-142408.148492462,-1.58858725985792e-05,6.23189800296436e-05,-8.33661004943534e-06,6.90928485072513e-05,-1.20801091215027e-05,6.56768032010037e-05
-141180.53040201,-1.90408151286061e-05,7.33302124295602e-05,-1.17582757042101e-05,8.02096610618678e-05,-1.55843818885276e-05,7.6590582370604e-05
-139952.912311558,-2.18967479110306e-05,8.33864314126923e-05,-1.47743511886274e-05,9.03742752433696e-05,-1.86172880081406e-05,8.68069601334719e-05
-138725.294221106,-2.43740939397571e-05,9.17855299781381e-05,-1.73807202699044e-05,9.95434637555591e-05,-2.11450591739807e-05,9.58493521686292e-05
-137497.676130653,-2.65772384641572e-05,9.94334863496943e-05,-1.9280551632827e-05,0.000107489291718804,-2.31875289310395e-05,0.00010345434989373
-136270.058040201,-2.80856917688307e-05,0.000105736363588702,-2.08527559524074e-05,0.000113330882024649,-2.44855591091355e-05,0.000109658651252744
-135042.439949749,-2.82690770041343e-05,0.000110398210647058,-2.1538645360956e-05,0.00011771347100543,-2.49950385621287e-05,0.000114185821120807
-133814.821859296,-2.83246295876051e-05,0.000113061600962319,-2.11103767846784e-05,0.000120445969913355,-2.48188992066356e-05,0.000116774240305349
-132587.203768844,-2.71507648641555e-05,0.000113716804537246,-2.00648587515068e-05,0.000120683023860565,-2.38850719334111e-05,0.000117403508967311
-131359.585678392,-2.55902931436032e-05,0.000112521929125026,-1.88896130536483e-05,0.000119401985899155,-2.2089311836615e-05,0.00011597662554157
-130131.96758794,-2.34167452043395e-05,0.000109335762479545,-1.65216616206495e-05,0.000116195263689014,-1.965907831494e-05,0.000112612614675614
-128904.349497487,-2.04848110484102e-05,0.000104017307865538,-1.34854577317798e-05,0.000110927047067705,-1.68344151112936e-05,0.000107208504058957
-127676.731407035,-1.68274102396572e-05,9.68511707504228e-05,-9.70486447911873e-06,0.000103903528880561,-1.33261369192647e-05,0.000100081991147418
-126449.113316583,-1.30741701418762e-05,8.83734744229154e-05,-5.8612397796519e-06,9.56759214224109e-05,-9.38437898686158e-06,9.15503973993061e-05
-125221.495226131,-8.95785095212592e-06,7.89935242044254e-05,-1.59883629304333e-06,8.65444457413955e-05,-4.94983058584185e-06,8.25758251675928e-05
-123993.877135678,-4.45109348030011e-06,6.99933829581035e-05,3.04411524814579e-06,7.75690576652296e-05,-3.71578106863859e-07,7.35567658593147e-05
-122766.259045226,3.39111546875566e-07,6.27523881718168e-05,7.66780955238787e-06,6.99879009003536e-05,4.24664304230863e-06,6.62177849213179e-05
-121538.640954774,5.33316866252465e-06,5.89178469267152e-05,1.23763708145125e-05,6.55252405059614e-05,9.00665210267709e-06,6.18997324015327e-05
-120311.022864322,9.7694579854726e-06,5.888564291967e-05,1.69349257044599e-05,6.54434738730264e-05,1.35482710920491e-05,6.19987719896455e-05
-119083.404773869,1.40882551522466e-05,6.32588369485422e-05,2.09942457767009e-05,6.99919598315528e-05,1.78070436493427e-05,6.64820071126171e-05
-117855.786683417,1.80357510619036e-05,7.06978138478868e-05,2.47992888779506e-05,7.73185342358979e-05,2.15980788516158e-05,7.42215423476279e-05
-116628.168592965,2.16671626817229e-05,7.9803930916813e-05,2.8038112037079e-05,8.62863382880003e-05,2.4868687373589e-05,8.33708371942799e-05
-115400.550502513,2.41955921309754e-05,8.89484579746154e-05,3.06778413206958e-05,9.54357321440529e-05,2.76761761058225e-05,9.24278963241508e-05
-114172.93241206,2.61088092547311e-05,9.71393660841705e-05,3.26149096502921e-05,0.000103327508668194,2.95444206531591e-05,0.000100551795585477
-112945.314321608,2.72641603844825e-05,0.000103630857802825,3.39092785391765e-05,0.000109651562691135,3.06563899276882e-05,0.000106659689461377
-111717.696231156,2.74968637521689e-05,0.000108043300090331,3.4389079278894e-05,0.000113968507414221,3.10620391186234e-05,0.000110769606971125
-110490.078140704,2.71358661216535e-05,0.000109647512066249,3.38096212456633e-05,0.000116045472070762,3.06786290373161e-05,0.000112652377661441
-109262.460050251,2.59695743826232e-05,0.00010938057687091,3.28213631572443e-05,0.000115765282207277,2.94008332041296e-05,0.000112326595679466
-108034.841959799,2.40575079295566e-05,0.000106672088421888,3.14249469300643e-05,0.000113176257930438,2.75657775291223e-05,0.000109909344000278
-106807.223869347,2.15833942776732e-05,0.000102140273092967,2.90308153556273e-05,0.000108588044117575,2.50677084326356e-05,0.000105382552751698
-105579.605778894,1.84703777402623e-05,9.57026137577568e-05,2.60353696775878e-05,0.000102464948205065,2.1962566772017e-05,9.90973927328131e-05
-104351.987688442,1.48127637203322e-05,8.81042178921408e-05,2.23595702310132e-05,9.51656493632943e-05,1.85728863231883e-05,9.14867660558625e-05
-103124.36959799,1.11219946452887e-05,7.9894608102724e-05,1.84185468194339e-05,8.64444611447194e-05,1.45713127161495e-05,8.30845762129368e-05
-101896.751507538,7.27931399068731e-06,7.13731631581017e-05,1.41097074582045e-05,7.78758782745405e-05,1.04540430836655e-05,7.43558158606944e-05
-100669.133417085,2.96271253066243e-06,6.29579672509812e-05,9.77513706247293e-06,6.99048679733819e-05,6.21059540477519e-06,6.62111317319293e-05
-99441.5153266332,-1.40074395709054e-06,5.61808453528152e-05,5.41903916503883e-06,6.3285976170213e-05,2.03715552544232e-06,5.94571316179201e-05
-98213.8972361809,-5.42258721402693e-06,5.18455152823856e-05,1.42591841648264e-06,5.89827504399527e-05,-1.97296626628744e-06,5.50971492219566e-05
-96986.2791457287,-9.05292949952609e-06,5.02928524299996e-05,-2.32936050745875e-06,5.69071342119752e-05,-5.5008738419287e-06,5.32983160566005e-05
-95758.6610552764,-1.21564132766884e-05,5.06810799400235e-05,-5.8521447222595e-06,5.74200881694987e-05,-8.75266899783628e-06,5.38608034979767e-05
-94531.0429648241,-1.49863616453333e-05,5.27209494161691e-05,-8.43666584052987e-06,5.96907683431165e-05,-1.13525183523872e-05,5.61525499010677e-05
-93303.4248743718,-1.69765857335746e-05,5.57954874694542e-05,-1.06212012627619e-05,6.29882391077781e-05,-1.35099293967982e-05,5.94884924394026e-05
-92075.8067839196,-1.83988110867638e-05,5.91157818489998e-05,-1.21167602244963e-05,6.63727239336968e-05,-1.50684527432881e-05,6.29161942161309e-05
