"","depth","upper_age","lower_age","TIC_percent","N_percent","C_percent","TOC_percent","TC_TN","d13C","LOI375","sand","coarsesilt","finesilt","clay"
"369",3232,160444.92,160660.91,0,0.38,5.41,5.41,14.24,-28.56,0.138519001698863,0.000822785835633088,0.0152024957528419,0.377607649288554,0.468670853259741
"370",3237,160660.91,160876.89,0,0.24,2.82,2.82,11.75,-27.89,0.158358878973303,0,0.079082079041386,0.257951296787316,0.503607745197995
"371",3242,160876.89,161092.87,0,0.19,2.04,2.04,10.74,-27.67,0.150626344687947,0,0.14072142377322,0.229451384707006,0.478200846831827
"372",3247,161092.87,161308.86,0,0.26,3.19,3.19,12.27,-27.96,0.142893810402593,0,0.202360768505046,0.200951472626699,0.452793948465662
"373",3252,161308.86,161524.84,0,0.27,3.35,3.35,12.41,-27.61,0.13516091809639,0,0.264002967174495,0.172450240983836,0.42738587374528
"374",3257,161524.84,161740.82,0,0.24,2.75,2.75,11.46,-27.77,0.127428383811034,0,0.325642311906329,0.143950328903526,0.401978975379112
"375",3262,161740.82,161956.8,0,0.62,12.61,12.61,20.34,-27.45,0.113523189928597,0,0.355810189231434,0.322324659000351,0.208341961839618
"376",3267,161956.8,162183.01,0,1.17,30.31,30.31,25.91,-27.2,0.133034085217909,0,0.122874313827595,0.173027996818348,0.571063604136147
"377",3272,162183.01,162411.76,0,0.98,21.08,21.08,21.51,-27.44,0.115780311099893,0,0.211562071180663,0,0.671657617719444
"378",3277,162411.76,162640.52,0,0.45,6.43,6.43,14.29,-27.01,0.097491165526567,0,0.0975363917912824,0.184718025445434,0.620254417236716
"379",3282,162640.52,162869.28,0,0.35,3.53,3.53,10.09,-27.66,0.0984377297383821,0,0.0825799638370632,0.234252756860585,0.585437729738382
"380",3287,162869.28,163098.04,0,0.39,4.8,4.8,12.31,-28.26,0.100522809134736,0,0.0829555823733262,0.203135654165619,0.614067827082809
"381",3292,163098.04,163326.8,0,0.45,6.43,6.43,14.29,-28.4,0.0982157770621816,0,0.100535962843697,0.170489560564729,0.630294662373089
"382",3297,163326.8,163555.56,0,0.43,5.99,5.99,13.93,-28.28,0.0937690086384712,0,0.068441768823938,0.21784793089223,0.619710300283832
"383",3302,163555.56,163784.31,0,0.52,8.71,8.71,16.75,-27.98,0.0825561069618814,0,0.0066300891349012,0.256295928692079,0.654591857384158
"384",3307,163784.31,164013.07,0,0.66,15.27,15.27,23.14,-27.18,0.0636208390543449,0,0.00124167810868984,0.277308253239171,0.657829229597794
"385",3312,164013.07,164241.83,0,0.46,7.17,7.17,15.59,-27.37,0.0726841344802038,0,0.00136826896040753,0.307208168886317,0.619423562153276
"386",3317,164241.83,165385.62,0,0.44,6.57,6.57,14.93,-27.73,0.0690544599262348,0,0,0.287228731690186,0.643716808383579
"387",3342,165385.62,165614.38,0,0.2,2.16,2.16,10.8,-27.1,0.0146559901814108,0,0.0887767727952774,0.335822493683802,0.56074474333951
"388",3347,165614.38,165843.14,0,0.41,6.9,6.9,16.83,-27.33,0.0303937246402605,0,0.0747871229519892,0.354276609631001,0.540542542776749
"389",3352,165843.14,166071.9,0,0.47,6.89,6.89,14.66,-28.63,0.0217517481154022,0,0.0278199343648316,0.526456287366201,0.423972030153565
"390",3357,166071.9,166300.65,0,0.5,7.74,7.74,15.48,-28.59,0.0241344083704289,0,0.110145497384241,0.40772009424533,0.458
"391",3362,166300.65,166529.41,0,0.44,6.47,6.47,14.7,-28.25,0.042356657957731,0,0.23960790768663,0.270937411277297,0.447098023078342
"392",3367,166529.41,166758.17,0,0.43,6.05,6.05,14.07,-28.35,0.0368791270813709,0,0.42114893101742,0.140259174655564,0.401712767245645
"393",3372,166758.17,166986.93,0,0.42,5.74,5.74,13.67,-28.41,0.0314015962050109,0,0.60268995434821,0.00958093803383131,0.356327511412947
"394",3377,166986.93,167215.69,0,0.46,6.64,6.64,14.43,-28.6,0.026,0,0.639790386237557,0,0.334209613762443
"395",3382,167215.69,167444.44,0,0.37,4.93,4.93,13.32,-28.49,0.0240458276123217,0,0.6249459649166,0,0.350008207471078
"396",3387,167444.44,167673.2,0,0.34,3.7,3.7,10.88,-28.56,0.0285187023206268,0,0.553391600426092,0.141087031210499,0.277002666042782
"397",3392,167673.2,167901.96,0,0.36,4.6,4.6,12.78,-28.68,0.0266929740845858,0.042336221033205,0.506210777462427,0.257896385551898,0.166427966562746
"398",3397,167901.96,168130.72,0,0.35,4.44,4.44,12.69,-28.72,0.0272614076459388,0,0.241754841053273,0.278853047477819,0.452130703822969
"399",3402,168130.72,168359.48,0,0.39,5.36,5.36,13.74,-28.43,0.029477190865264,0,0.14143057308625,0.829092236048486,0
"400",3407,168359.48,168588.24,0,0.39,5.44,5.44,13.95,-28.35,0.0184792432461274,0,0,0.520792432461273,0.460728324292599
"401",3412,168588.24,168816.99,0,0.4,5.48,5.48,13.7,-28.45,0.0222157832193234,0.000215783219323367,0.0717003564985681,0.557420489739103,0.348231804104359
"402",3417,168816.99,169045.75,0,0.37,5.08,5.08,13.73,-28.28,0.0267318133400643,0,0.159993849014534,0.49463191985865,0.318642417786752
"403",3422,169045.75,169274.51,0,0.4,5.8,5.8,14.5,-28.38,0.0368168927364188,0.0173522398658576,0.137845252535205,0.57845149916161,0.230139746613048
"404",3427,169274.51,169503.27,0,0.37,4.96,4.96,13.41,-28.36,0.0540980278672267,0,0,0.596045437659939,0.349856534472834
"405",3432,169503.27,169732.03,0,0.37,4.99,4.99,13.49,-28.23,0.050017264627832,0,0,0.611948206116504,0.338034529255664
"406",3437,169732.03,170418.3,0,0.36,4.81,4.81,13.36,-28.22,0.0586185793830134,0,0.112556281414252,0.544968300977545,0.283856838225189
"407",3452,170418.3,170647.06,0,0.15,1.49,1.49,9.93,-26.91,0.0672244134808589,0,0.088220674042944,0.510393402416443,0.334712683098036
"408",3457,170647.06,170875.82,0,0.16,1.41,1.41,8.81,-27.11,0.0781763220924443,0,0.115706129845926,0.463704867631703,0.342412680429927
"409",3462,170875.82,171104.58,0,0.17,1.42,1.42,8.35,-27.26,0.0768405238496912,0,0,0.586122496351897,0.336202619248456
"410",3467,171104.58,171333.33,0,0.17,1.47,1.47,8.65,-27.66,0.0813933408450499,0,0,0.60760665915495,0.311
"411",3472,171333.33,171562.09,0,0.2,1.47,1.47,7.35,-27.75,0.146776204285777,0.0111097428571976,0.0383347699999426,0.761995074285911,0.0422287214283115
"412",3477,171562.09,171790.85,0,0.2,1.05,1.05,5.25,-27.38,0.0384989727833773,0,0.0389774012342995,0.69055238804776,0.232720724326252
"413",3482,171790.85,172019.61,0,0.19,0.83,0.83,4.37,-26.9,0.0368910801475257,0.00850986066386556,0.294187805163399,0.440228152918767,0.221128641180205
"414",3487,172019.61,172248.37,0,0.2,0.97,0.97,4.85,-27,0.034,0,0.243829235754942,0.722170764245058,0
"415",3492,172248.37,172477.12,0,0.19,1.07,1.07,5.63,-27.29,0.0578457615256572,0,0.256510168520992,0.324344652897939,0.360576818221301
"416",3497,172477.12,172705.88,0,0.19,1.66,1.66,8.74,-27.08,0.0610304142944513,0,0.0670230708606672,0.423703200489271,0.448212900061159
"417",3502,172705.88,172934.64,0,0.33,4.07,4.07,12.33,-28.34,0.10876328249586,0,0.108816412479299,0.319395335759246,0.463024969265594
"418",3507,172934.64,173163.4,0,0.28,3.26,3.26,11.64,-28.23,0.035477184708119,0.0264895605647501,0.574554779071424,0.172392378278532,0.190665628161861
"419",3512,173163.4,173392.16,0,0.29,3.14,3.14,10.83,-28.2,0.031,0,0.476619827230576,0.457269485817049,0.0352261826331399
"420",3517,173392.16,173620.92,0,0.25,1.77,1.77,7.08,-27.72,0.0366210442924318,0.010421281958126,0.517483781060237,0.162138451560666,0.273956485420971
"421",3522,173620.92,173849.67,0,0.33,4.13,4.13,12.52,-28.53,0.0320110972233348,0.0556103472834127,0.394722569416631,0.408876680643447,0.108779305433175
"422",3527,173849.67,174078.43,0,0.36,5.05,5.05,14.03,-28.7,0.0367996301609677,0.0415807683703229,0.415469159899031,0.458865008753228,0.0464858026554824
"423",3532,174078.43,174307.19,0,0.3,3.49,3.49,11.63,-28.61,0.0372092073910338,0,0.360129946494416,0.455560324604579,0.147100521509971
"424",3537,174307.19,174535.95,0,0.35,5.08,5.08,14.51,-28.12,0.039,0.000590422769934404,0.567600602579046,0.153708112445809,0.239691284975146
"425",3542,174535.95,174764.71,0,0.38,7.94,7.94,20.89,-27.39,0.0427145507646143,0.0200018553523,0.409289159939986,0.376149218350743,0.151130664827743
"426",3547,174764.71,174993.46,0,0.28,2.7,2.7,9.64,-27.16,0.0340390485983271,0,0.54012140653764,0.204702874769888,0.221136670094145
"427",3552,174993.46,175222.22,0,0.24,2.61,2.61,10.88,-27.49,0.0447011959223291,0.0100657316019495,0.276513981844607,0.479985974029242,0.188408415582455
"428",3557,175222.22,175679.74,0,0.2,1.95,1.95,9.75,-27.41,0.0559626035682702,0.0113341419713921,0.0902146749336737,0.741389732759444,0.10109884676722
"429",3567,175679.74,175908.5,0,0.29,3.98,3.98,13.72,-27.53,0.024760378376936,0,0.492143459370034,0.280128216337374,0.202728324292593
"430",3572,175908.5,176137.25,0,0.25,3.48,3.48,13.92,-27.26,0.0264554048423873,0,0.474732429054324,0.308089190315225,0.190178380630451
"431",3577,176137.25,176366.01,0,0.16,1.65,1.65,10.31,-27.08,0.025849773930248,0,0.473952938906776,0.300798191441984,0.200098643581488
"432",3582,176366.01,176594.77,0,0.19,2.04,2.04,10.74,-27.36,0.0244642423943897,0,0.44011959633773,0.345023434084711,0.190392727183169
"433",3587,176594.77,176823.53,0,0.17,1.49,1.49,8.76,-26.84,0.025,0,0.4213845669169,0.361558502090298,0.192056930992802
"434",3592,176823.53,177052.29,0,0.2,2.14,2.14,10.7,-27.58,0.026,0,0.488411254025238,0.328061671992563,0.1575270739822
"435",3597,177052.29,177281.05,0,0.16,1.86,1.86,11.63,-27.22,0.027,0.00118435716352548,0.584988172129092,0.126334529871331,0.261423272767608
"436",3602,177281.05,177509.8,0,0.17,1.86,1.86,10.94,-27.42,0.0351296858420594,0.148815601788832,0.343510016644849,0.376138412565448,0.0970316436082006
"437",3607,177509.8,177738.56,0,0.15,1.58,1.58,10.53,-27.22,0.0246403633535081,0.0759514611925596,0.510886177009638,0.147236729818427,0.241965086949113
"438",3612,177738.56,177967.32,0.15,0.18,1.94,1.79,9.94,-27.38,0.0269695837155889,0.0395474931193997,0.558391674311778,0.112638741972633,0.2624525068806
"439",3617,177967.32,178196.08,0,0.16,1.93,1.93,12.06,-27.36,0.023,0.497839914292741,0.155024484903573,0.194034545674726,0.130101055128959
"440",3622,178196.08,178424.84,0,0.23,2.33,2.33,10.13,-27.23,0.022,0.367948577597598,0.140220331295226,0.116658030248007,0.352983583005385
"441",3627,178424.84,178653.59,0.17,0.19,1.88,1.71,9,-26.74,0.021,0.0741002875385589,0.59790258784703,0,0.30709741215297
"442",3632,178653.59,178882.35,0,0.15,1.31,1.31,8.73,-26.98,0.02,0.139614673702229,0.567473909108272,0.190220105533433,0.0826913116560657
"443",3637,178882.35,179111.11,0,0.16,1.38,1.38,8.63,-26.96,0.0185098647686248,0.163594989317352,0.61552649110601,0.201878519576638,0
"444",3642,179111.11,179339.87,0,0.16,1.38,1.38,8.63,-26.79,0.017,0.356891566561824,0.479109067623871,0.146999365814305,0
"445",3647,179339.87,179568.63,0,0.15,1.26,1.26,8.4,-26.77,0.016,0.492962367544479,0.304304649258366,0.186732983197155,0
"446",3652,179568.63,179797.39,0,0.17,1.24,1.24,7.29,-27.01,0.0138495666397804,0.568089247781882,0.209468634489444,0.133389599354729,0.075353385094385
"447",3657,179797.39,180026.14,0,0.16,1.2,1.2,7.5,-26.87,0.0157297568544389,0.551294557701674,0.194164956007204,0.131536471834169,0.107274257602515
"448",3662,180026.14,180254.9,0,0.16,1.47,1.47,9.19,-27.16,0.02,0.489371417312651,0.288152617093462,0.0528560521633101,0.148619913430577
"449",3667,180254.9,180483.66,0,0.14,1.27,1.27,9.07,-27.1,0.0203399091616233,0.334166903716631,0.445931733707718,0.134658531028852,0.0645827407084219
"450",3672,180483.66,180712.42,0,0.14,1.32,1.32,9.43,-26.96,0.0202897653923431,0.303840938430627,0.493644882696172,0,0.182224413480858
"451",3677,180712.42,180941.18,0,0.14,1.32,1.32,9.43,-27.18,0.0181002875385595,0.362862332448705,0.417126166008915,0.187121677451889,0.0138396803212113
"452",3682,180941.18,181169.93,0,0.07,0.38,0.38,5.43,-26.5,0.024,0.371980680938923,0.409254829765269,0.194764489295808,0
"453",3687,181169.93,181398.69,0,0.18,2.3,2.3,12.78,-27.35,0.0206800256137135,0.282840759873502,0.502599018140981,0.114801750270426,0.0791984631771873
"454",3692,181398.69,181627.45,0,0.13,1.32,1.32,10.15,-26.73,0.022864982072453,0.317692436360782,0.473632474001484,0.160021683403808,0.0257884241614737
"455",3697,181627.45,181856.21,0,0.17,2.05,2.05,12.06,-27.56,0.0226600887859968,0.337497780350081,0.449541686933938,0.191130488322982,0
"456",3702,181856.21,182084.97,0,0.11,1.28,1.28,11.64,-26.62,0.0277256474248707,0.386371762875647,0.423327373891192,0,0.16257521580829
"457",3707,182084.97,182542.48,0,0.1,1.14,1.14,11.4,-26.79,0.021521590020502,0.303291553016083,0.36131562744362,0.162732521411453,0.151138708108342
"458",3717,182542.48,182771.24,0,0.09,1.01,1.01,11.22,-26.63,0.0167953375358114,0.0636270028649089,0.248222826360832,0.552810782808712,0.117748712893925
"459",3722,182771.24,183000,0,0.1,1.06,1.06,10.6,-26.82,0.0166499663738633,0.0519973099090629,0.242698722206805,0.571854405023909,0.116149630112496
"460",3727,183000,183219.78,0,0.1,1.1,1.1,11,-26.63,0.0165045952119152,0.0403676169532155,0.237174618052777,0.59089802723911,0.114550547331067
"461",3732,183219.78,183439.56,0,0.09,1.02,1.02,11.33,-26.6,0.0163649306115788,0.0291944489263051,0.231867363239995,0.609194089883175,0.113014236727367
"462",3737,183439.56,183659.34,0,0.11,1.26,1.26,11.45,-26.73,0.0162252660112424,0.0180212808993947,0.226560108427212,0.627490152527241,0.111477926123667
"463",3742,183659.34,183879.12,0,0.11,1.19,1.19,10.82,-26.4,0.0160856014109061,0.00684811287248425,0.22125285361443,0.645786215171307,0.109941615519967
"464",3747,183879.12,184098.9,0,0.1,1.22,1.22,12.2,-26.5,0.0142857315571747,0,0.144571825815018,0.627999032798216,0.213143409829591
"465",3752,184098.9,184318.68,0,0.09,1.09,1.09,12.11,-26.63,0.021714176328589,0,0.238141303865964,0.612572566182674,0.127571953622773
"466",3757,184318.68,184538.46,0,0.09,1.44,1.44,16,-26.58,0.0338573863842468,0,0.373715151588433,0.554567992133406,0.0377166668681913
"467",3762,184538.46,186296.7,0,0.09,1.27,1.27,14.11,-26.58,0.0160000906749854,0,0.784999425725093,2.41799960996533e-07,0.199000211574966
"468",3802,186296.7,186516.48,0,0.17,0.97,0.97,5.71,-26.64,0.0245714942028457,0,0.368429884056913,0.186995405800803,0.420003215939438
"469",3807,186516.48,186736.26,0,0.15,1.29,1.29,8.6,-26.22,0.0231429279557023,0.0818595504938768,0.170856576354382,0.427286847291236,0.296997025860505
"470",3812,186736.26,186956.04,0,0.13,1.02,1.02,7.85,-26.25,0.0278569148743252,0,0.298306916687756,0.364946272049306,0.308604258097171
"471",3817,186956.04,187175.82,0.19,0.14,1.41,1.22,8.71,-26.37,0.0227142065535849,0.0307108818041505,0.49429299707019,0.39712377941396,0.0551581351581151
"472",3822,187175.82,187395.6,0,0.15,0.98,0.98,6.53,-26.31,0.023,0,0.503141592010933,0.141284364811662,0.332574043177404
"473",3827,187395.6,187615.38,0,0.17,0.85,0.85,5,-26.61,0.0271426803982453,0,0.509285979402632,0.242857319601755,0.220714020597368
"474",3832,187615.38,187835.16,0,0.16,0.92,0.92,5.75,-26.65,0.027,0.0309998146200321,0.623997126610497,0.31800305876947,0
"475",3837,187835.16,188054.95,0,0.19,1.15,1.15,6.05,-26.82,0.0235715264428403,0.0405728966426044,0.707714579328521,0.227712524028875,0
"476",3842,188054.95,188274.73,0,0.19,1.51,1.51,7.95,-26.57,0.0211427566807309,0.0214310829817263,0.742134317862131,0.214434599156143,0
"477",3847,188274.73,188494.51,0,0.2,1.24,1.24,6.2,-26.9,0.0212858095664125,0.0237135234686997,0.617,0.338000666964888,0
"478",3852,188494.51,188714.29,0,0.21,1.32,1.32,6.29,-27.05,0.023,0.0418581339491201,0.667996215830633,0.267145650220247,0
"479",3857,188714.29,188934.07,0,0.21,1.44,1.44,6.86,-26.89,0.019,0,0.299153289083964,0.392271891963748,0.289574818952288
"480",3862,188934.07,189153.85,0,0.2,1.43,1.43,7.15,-26.81,0.0181430206456869,0,0.396707663849681,0.254863274213258,0.32971453096853
"481",3867,189153.85,189373.63,0,0.18,1.77,1.77,9.83,-26.75,0.0140003062805656,0.38099502294081,0.315005206769615,0.289999540579152,0
"482",3872,189373.63,189593.41,0,0.19,1.63,1.63,8.58,-26.32,0.0184286448321305,0.267425048057735,0.415997944700346,0.298148362409789,0
"483",3877,189593.41,189813.19,0,0.17,1.54,1.54,9.06,-26.18,0.0178572110792742,0.316133237822342,0.362149474689595,0.304002865329515,0
"484",3882,189813.19,190032.97,0,0.17,1.54,1.54,9.06,-26.07,0.0154286671410872,0.426236733993426,0.24923695732263,0.243572002846523,0.0651446756806568
"485",3887,190032.97,190252.75,0,0.16,1.49,1.49,9.31,-26.2,0.0231430367656837,0.174128367568179,0.227289426490797,0.363435816215911,0.212432044136552
"486",3892,190252.75,190472.53,0,0.16,1.47,1.47,9.19,-26.35,0.024,0.450855939614492,0.105295777769702,0.399268595424365,0.0214367753557357
"487",3897,190472.53,190692.31,0,0.13,0.75,0.75,5.77,-27.38,0.0218570398043034,0.456999639315062,0.237572562152663,0.139998917945185,0.144000360684938
"488",3902,190692.31,190912.09,0,0.16,1.29,1.29,8.06,-27.4,0.0210001853799679,0.383001065934815,0.274991935971396,0.178013440047673,0.143993326321155
"489",3907,190912.09,191131.87,0,0.1,0.47,0.47,4.7,-26.48,0.022,0.419859242198917,0.129141045946032,0.428571099262915,0
"490",3912,191131.87,191351.65,0,0.1,0.56,0.56,5.6,-26.19,0.021,0.397715691608328,0.281005053619125,0.159558775525049,0.140577660101778
"491",3917,191351.65,191791.21,0,0.08,0.39,0.39,4.88,-25.92,0.0215714942028454,0.463856092754473,0.115150339124378,0.355988514502052,0.0434335594162517
"492",3927,191791.21,192010.99,0,0.13,1.29,1.29,9.92,-26.65,0.0245713551678707,0.514568443493407,0.177860201338723,0.15871320912877,0.12428679087123
"493",3932,192010.99,192230.77,0,0.12,1.22,1.22,10.17,-26.98,0.0222856564264389,0.420859669378834,0.0867123184989235,0.470142355695804,0
"494",3937,192230.77,192450.55,0,0.13,1.28,1.28,9.85,-26.65,0.0230002095599591,0.113006302918769,0.635992600921445,2.65979948064256e-06,0.226998226800346
"495",3942,192450.55,192670.33,0,0.12,1.3,1.3,10.83,-26.55,0.0221428352657183,0.520142528985775,0.199999770290042,0.137857700724183,0.119714329468563
"496",3947,192670.33,192890.11,0,0.12,1.21,1.21,10.08,-26.9,0.0328571486142843,0.400714377828548,0.174000725399816,0.284427022757535,0.1088578740141
"497",3952,192890.11,193109.89,0,0.13,1.42,1.42,10.92,-27.01,0.034285716876428,0.428428638787128,0.0697145914185043,0.433142178375863,0.0337145914185043
"498",3957,193109.89,193329.67,0,0.24,3.58,3.58,14.92,-27.62,0.036,0.226857894164121,0.31542813100724,0.267285626201448,0.154428348627192
"499",3962,193329.67,193549.45,0,0.12,1.21,1.21,10.08,-26.41,0.0180000402999898,0.758286226671299,0,0.192713531528763,0.0308573501142332
"500",3967,193549.45,193769.23,0,0.13,1.24,1.24,9.54,-26.79,0.00571432946856339,0.662573561592465,0.0365707285029858,0.295569962803127,0
"501",3972,193769.23,193989.01,0,0.12,1.24,1.24,10.33,-26.65,0.0139999838800031,6.04499881962095e-06,0.580996066720768,0.162001821559644,0.242996082840765
"502",3977,193989.01,194208.79,0,0.13,1.24,1.24,9.54,-26.79,0.0232856564264389,0.312858994353954,0.440428282132195,0.114851974095211,0.108575092992201
"503",3982,194208.79,194428.57,0,0.13,1.31,1.31,10.08,-26.79,0.0304286448321293,0.56914168268593,0.126146135835111,0.27428353664683,0
"504",3987,194428.57,194648.35,0,0.12,1.2,1.2,10,-26.79,0.0174286307271326,0.709001245269784,0.000571369272867423,0.25328651481629,0.0197122399139261
"505",3992,194648.35,194868.13,0,0.11,1.16,1.16,10.55,-26.81,0.0182852876815048,0.30585471449472,0.486860457243694,0.188713793478659,0
"506",3997,194868.13,195087.91,0,0.15,2.04,2.04,13.6,-27.41,0.0181428191457209,0.578003191759447,0.111850531355431,0.29186063859368,0
"507",4002,195087.91,195307.69,0,0.09,0.88,0.88,9.78,-26.99,0.0360002881449495,0.571138452641487,0.239713297788745,0.152576574016955,0
"508",4007,195307.69,195527.47,0,0.09,0.89,0.89,9.89,-27.01,0.027000092689984,0.536997311990465,0.294002317249599,0.142000324414944,0
"509",4012,195527.47,195747.25,0,0.12,1.47,1.47,12.25,-27.09,0.022285559706455,0.127707587279719,0.672574365577354,0.178432487436472,0
"510",4017,195747.25,195967.03,0,0.15,1.79,1.79,11.93,-27.23,0.115571382536429,0.019714381969284,0.341429818558549,0.232856883387148,0.290570386506448
"511",4022,195967.03,196186.81,0,0.07,0.71,0.71,10.14,-27.55,0.119318631480221,0.0118792250868114,0.239913438081296,0.253977741070334,0.375394476234085
"512",4027,196186.81,196406.59,0,0.1,1.3,1.3,13,-26.99,0.123065880424012,0.00404406820433891,0.138397057604043,0.275098598753521,0.460218565961722
"513",4032,196406.59,196626.37,0,0.13,1.89,1.89,14.54,-27.03,0.142714899713468,0,0.132714899713468,0.332000477554919,0.392569723018146
"514",4037,196626.37,197285.71,0,0.16,2.74,2.74,17.13,-27.1,0.0895749519422647,0,0.223279768597428,0.203156069783493,0.483560564844684
"515",4052,197285.71,197505.49,0,0.37,7.21,7.21,19.49,-27.65,0.0291429440756997,0.494521268321274,0.0490139961876515,0.376862532693381,0.0504592587219936
"516",4057,197505.49,197945.05,0,0.38,6.77,6.77,17.82,-27.58,0.0335712483728873,0.507141235355985,0.37814186605088,0.0804312744066911,0
"517",4067,197945.05,198164.84,0,0.11,1.91,1.91,17.36,-27.11,0.0371420534458476,0.390290436005645,0.463851617440202,0.108715893108305,0
"518",4072,198164.84,198384.62,0,0.12,2.16,2.16,18,-27.18,0.0488569471143194,0.459145108185327,0.380143737985563,0.0565811178411891,0.055273088873602
"519",4077,198384.62,198604.4,0,0.13,2.57,2.57,19.77,-27.15,0.036,0,0.621004634499198,0.343979237443594,1.60353672239948e-05
"520",4082,198604.4,198824.18,0,0.13,2.76,2.76,21.23,-27.15,0.026,0.510407008585929,0.391160619976346,0.0724323714377257,0
"521",4087,198824.18,199043.96,NA,NA,NA,NA,NA,-26.66,0.032,0.463864902332942,0.373422414453209,0,0.13156991041312
"522",4092,199043.96,199263.74,0,0.12,2.32,2.32,19.33,-27.01,0.0305721410177359,0.574263628450186,0.263024381495852,0.0671470526600005,0.0649927963762255
"523",4097,199263.74,199483.52,0,0.12,2.11,2.11,17.58,-27.05,0.028,0.141988828841935,0.73386329839322,0.0968622344734038,0
"524",4102,199483.52,199703.3,0,0.13,2.14,2.14,16.46,-27.1,0.027,0.0937077001196898,0.668435723525928,0,0.210999504310084
"525",4107,199703.3,199923.08,0,0.13,2.18,2.18,16.77,-27.08,0.030143447825611,0.0650055130390361,0.733568737683328,0.0845811420211589,0.0861296652280207
"526",4112,199923.08,200142.86,0,0.15,2.04,2.04,13.6,-26.89,0.0309999375350106,0.0360019988796613,0.739997626330402,0,0.193000437254926
"527",4117,200142.86,200362.64,0,0.14,1.78,1.78,12.71,-27.09,0.0297141138636015,0.116709302044444,0.710143143560664,0.061708099089655,0.0822967127295022
"528",4122,200362.64,200582.42,0,0.14,1.7,1.7,12.14,-27.01,0.0282856066269441,0.082861718354874,0.718426149106243,0,0.170426525911939
"529",4127,200582.42,200802.2,0,0.14,1.73,1.73,12.36,-27.25,0.0258569471143177,0.126992121351289,0.628567415843514,0.219297752469459,0
"530",4132,200802.2,201021.98,0,0.13,1.79,1.79,13.77,-26.97,0.0222856705314356,0,0.452288120771042,0.300854867634652,0.224142682125742
"531",4137,201021.98,201241.76,0.13,0.15,1.19,1.06,7.07,-26.64,0.0167142045385846,0,0.474998011195322,0.303431534341664,0.203999147655138
"532",4142,201241.76,201461.54,0,0.16,1.01,1.01,6.31,-26.96,0.0161426801107427,0,0.470286351601326,0.332856824199337,0.180714144088594
"533",4147,201461.54,201681.32,0,0.16,0.77,0.77,4.81,-26.95,0.0100000906749854,0,0.51199993955001,0.255000544049912,0.222999425725093
"534",4152,201681.32,201901.1,0,0.15,0.85,0.85,5.67,-26.74,0.0588598487138537,0,0.299423105598015,0.417715151588433,0.224144697125421
"535",4157,201901.1,202560.44,0,0.16,0.93,0.93,5.81,-27.42,0.103999929251107,0,0.114571019238547,0.475000229933903,0.305857395531761
"536",4172,202560.44,202780.22,0,0.39,7.27,7.27,18.64,-27.17,0.0742856725464354,0,0.526428538037148,0.185714269018574,0.213428654907129
"537",4177,202780.22,203000,0,0.29,4.87,4.87,16.79,-29.17,0.0778571687642817,0,0.478714337528563,0.230714192448586,0.213142867505713
"538",4182,203000,203222.22,0,0.27,3.96,3.96,14.67,-28.86,0.082,0,0.526,0.184,0.208
"539",4187,203222.22,203444.44,0,0.28,4.55,4.55,16.25,-29,0.107089071044858,0.0042995901490695,0.403793579405093,0.33718210357904,0.147635655821939
"540",4192,203444.44,203666.67,0,0.28,4.36,4.36,15.57,-28.11,0.121089067014858,0,0.107599198433137,0.479530394254835,0.290825873804599
"541",4197,203666.67,203888.89,0,0.37,6.88,6.88,18.59,-28.33,0.1120993979181,0.00283299884338907,0.452164994216945,0.157069610178176,0.276266399074711
"542",4202,203888.89,204111.11,0,0.32,4.91,4.91,15.34,-28.19,0.121044954732949,0.0118447459785608,0.35311029928849,0.070821224840145,0.443178775159855
"543",4207,204111.11,204333.33,0,0.31,4.83,4.83,15.58,-27.85,0.0778874703291106,0,0.0291650042919265,0.498224261401904,0.394723263977059
"544",4212,204333.33,204555.56,0,0.23,3.06,3.06,13.3,-28.27,0.105265786514812,0,0.418399187552134,0.253619092524845,0.221849334445531
"545",4217,204555.56,204777.78,0,0.27,4.04,4.04,14.96,-27.79,0.0998991875521386,0.00826883319429695,0.0361761452250492,0.600024373435841,0.255631460592674
"546",4222,204777.78,205000,0,0.27,4.22,4.22,15.63,-28.83,0.0782226695521454,0,0.510974512269339,0.21075989465581,0.199398389612277
"547",4227,205000,205222.22,0,0.24,3.03,3.03,12.63,-28.39,0.0527999951640002,0,0.394100026597999,0.363199980656001,0.189899997582
"548",4232,205222.22,205444.44,0,0.22,2.72,2.72,12.36,-28.58,0.0432222665522147,0,0.281334796223085,0.633656825408335,0.0417861118163649
"549",4237,205444.44,205666.67,0,0.24,2.92,2.92,12.17,-28.42,0.0444890686268584,0,0.280262352955398,0.628753823461859,0.0464947549558844
"550",4242,205666.67,205888.89,0,0.42,7.38,7.38,17.57,-27.98,0.0531338063218752,0,0.299406486700002,0.476577296549993,0.17088241042813
"551",4247,205888.89,206111.11,0,0.68,13.28,13.28,19.53,-28.29,0.109410727455173,0.0377929285602389,0.232990491216631,0.424167005186612,0.195638847581345
"552",4252,206111.11,206333.33,0,1.03,23.29,23.29,22.61,-27.37,0.107732575290449,0.166863703408119,0.357802274128653,0.281417306428972,0.086184140743807
"553",4257,206333.33,208777.78,0,0.83,17.94,17.94,21.61,-27.25,0.125666400686711,0.00166600171677647,0.351676773904998,0.273471074679776,0.247519749011739
